Date,City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2016-08-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.058,1.304,3.057,2.223,1.799,1.091,2.665,1.937,260.0,663.0
2016-08-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.028,1.287,2.95,2.155,1.779,1.119,2.639,1.928,255.0,673.0
2016-08-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.935,1.237,2.887,2.083,1.783,1.125,2.639,1.924,272.0,671.0
2016-08-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.985,1.237,3.013,2.142,1.785,1.085,2.64,1.924,241.0,671.0
2016-08-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.985,1.237,3.013,2.142,1.769,1.089,2.602,1.929,241.0,628.0
2016-08-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.724,1.061,2.72,1.922,1.717,1.077,2.552,1.886,205.0,630.0
2016-08-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.661,1.056,2.72,1.918,1.768,1.108,2.555,1.905,224.0,629.0
2016-08-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.652,1.003,2.683,1.872,1.715,1.094,2.561,1.899,203.0,661.0
2016-08-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.813,1.056,2.728,1.956,1.771,1.096,2.575,1.929,185.0,683.0
2016-08-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.702,0.972,2.728,1.907,1.774,1.14,2.633,1.963,181.0,683.0
2016-08-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.802,1.019,2.728,1.939,1.8,1.142,2.614,1.999,165.0,663.0
2016-08-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.826,1.019,2.728,1.99,1.822,1.154,2.633,2.029,190.0,610.0
2016-08-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.46,0.889,2.72,1.837,1.838,1.216,2.671,2.052,159.0,591.0
2016-08-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.768,0.908,2.728,1.952,1.853,1.152,2.643,2.043,188.0,585.0
2016-08-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.654,0.889,2.72,1.907,1.83,1.142,2.668,1.992,182.0,588.0
2016-08-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.82,1.056,2.728,2.067,1.834,1.162,2.649,2.007,194.0,586.0
2016-08-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],1.94,1.056,2.903,2.125,1.874,1.178,2.694,2.041,192.0,584.0
2016-08-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.097,1.365,2.919,2.243,1.894,1.249,2.716,2.078,177.0,589.0
2016-08-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.086,1.362,2.919,2.234,1.917,1.3,2.707,2.106,186.0,585.0
2016-08-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.086,1.362,2.919,2.234,1.908,1.283,2.7,2.09,186.0,621.0
2016-08-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.086,1.38,2.861,2.228,1.919,1.256,2.706,2.106,215.0,617.0
2016-08-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.106,1.419,2.903,2.276,1.973,1.277,2.831,2.164,192.0,618.0
2016-08-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.151,1.463,2.999,2.364,1.979,1.304,2.828,2.188,229.0,593.0
2016-08-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.133,1.463,3.007,2.349,2.002,1.356,2.837,2.233,218.0,576.0
2016-08-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.196,1.592,3.221,2.491,2.006,1.373,2.933,2.273,204.0,575.0
2016-08-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.298,1.592,3.221,2.529,2.068,1.392,3.07,2.329,225.0,571.0
2016-08-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.196,1.592,3.221,2.499,2.079,1.423,3.174,2.387,208.0,582.0
2016-08-31,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.158,1.581,3.221,2.496,2.045,1.428,3.217,2.403,230.0,570.0
2016-09-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.151,1.52,3.228,2.527,2.078,1.419,3.214,2.456,201.0,573.0
2016-09-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.151,1.52,3.221,2.493,2.098,1.41,3.26,2.479,221.0,568.0
2016-09-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.151,1.463,3.197,2.455,2.202,1.48,3.302,2.541,189.0,571.0
2016-09-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.151,1.592,3.086,2.487,2.245,1.558,3.339,2.581,199.0,569.0
2016-09-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.203,1.463,3.086,2.499,2.256,1.516,3.37,2.588,208.0,570.0
2016-09-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.272,1.614,3.006,2.502,2.348,1.517,3.343,2.595,210.0,576.0
2016-09-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.272,1.592,3.055,2.504,2.404,1.578,3.368,2.645,228.0,573.0
2016-09-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.459,1.617,3.281,2.564,2.366,1.57,3.366,2.6,199.0,571.0
2016-09-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.459,1.617,3.281,2.564,2.365,1.493,3.362,2.573,199.0,528.0
2016-09-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.283,1.589,3.258,2.496,2.472,1.612,3.434,2.653,162.0,530.0
2016-09-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.541,1.647,3.397,2.637,2.552,1.617,3.486,2.675,194.0,530.0
2016-09-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.504,1.617,3.121,2.551,2.591,1.654,3.481,2.695,189.0,536.0
2016-09-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.504,1.617,3.121,2.531,2.565,1.692,3.495,2.742,161.0,537.0
2016-09-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.541,1.617,3.278,2.572,2.54,1.657,3.343,2.692,179.0,536.0
2016-09-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.539,1.617,3.121,2.542,2.578,1.744,3.504,2.772,164.0,546.0
2016-09-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.539,1.617,3.121,2.558,2.522,1.693,3.493,2.718,167.0,536.0
2016-09-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.608,1.617,3.284,2.618,2.597,1.734,3.621,2.809,147.0,538.0
2016-09-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.541,1.614,3.284,2.592,2.572,1.741,3.565,2.796,154.0,531.0
2016-09-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.541,1.589,3.35,2.64,2.571,1.771,3.641,2.832,124.0,536.0
2016-09-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.602,1.687,3.536,2.814,2.566,1.788,3.677,2.856,134.0,535.0
2016-09-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.75,1.523,3.845,2.966,2.578,1.716,3.773,2.873,142.0,537.0
2016-09-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.75,1.655,3.845,2.981,2.584,1.725,3.773,2.869,135.0,546.0
2016-09-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.75,1.655,4.0,3.072,2.784,1.788,3.995,3.057,159.0,542.0
2016-09-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.75,1.655,4.0,3.072,2.838,1.841,4.069,3.138,159.0,579.0
2016-09-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.744,1.655,3.963,3.039,2.865,1.828,4.389,3.179,166.0,574.0
2016-09-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.551,1.523,3.748,2.98,2.899,1.859,4.474,3.289,134.0,576.0
2016-09-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.555,1.626,4.168,3.027,2.981,1.91,4.569,3.358,170.0,576.0
2016-09-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.555,1.626,4.168,3.027,2.986,1.899,4.594,3.369,170.0,582.0
2016-09-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.583,1.655,4.168,3.068,3.067,1.926,4.738,3.462,144.0,579.0
2016-09-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.75,1.916,4.557,3.308,3.063,1.97,4.699,3.465,164.0,579.0
2016-10-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.757,1.916,4.557,3.302,3.322,2.127,5.078,3.773,165.0,589.0
2016-10-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.757,1.916,4.557,3.299,3.374,2.1,5.236,3.836,167.0,577.0
2016-10-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.757,1.954,4.635,3.358,3.382,2.145,5.219,3.861,160.0,581.0
2016-10-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.757,1.954,4.557,3.368,3.403,2.168,5.284,3.894,167.0,573.0
2016-10-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.801,1.954,4.557,3.435,3.475,2.283,5.28,3.982,137.0,578.0
2016-10-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.801,1.954,4.557,3.41,3.558,2.372,5.37,4.03,118.0,577.0
2016-10-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.923,1.954,4.974,3.657,3.597,2.382,5.406,4.077,116.0,574.0
2016-10-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.197,2.062,4.411,3.492,3.558,2.314,5.24,3.981,104.0,583.0
2016-10-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],2.984,2.062,4.411,3.476,3.545,2.312,5.246,3.999,129.0,579.0
2016-10-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.272,2.062,4.411,3.552,3.456,2.189,5.112,3.906,122.0,577.0
2016-10-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.272,2.062,4.411,3.552,3.49,2.206,5.066,3.883,122.0,533.0
2016-10-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.715,2.263,4.411,3.797,3.498,2.236,5.112,3.894,86.0,533.0
2016-10-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.503,2.263,4.411,3.652,3.353,2.208,4.834,3.779,95.0,532.0
2016-10-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.503,2.263,4.411,3.652,3.226,2.092,4.787,3.723,95.0,540.0
2016-10-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.438,2.263,4.127,3.285,3.268,2.062,4.845,3.745,68.0,536.0
2016-10-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.415,2.255,4.175,3.422,2.979,1.995,4.385,3.49,88.0,535.0
2016-10-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.415,2.205,4.175,3.424,3.078,2.039,4.477,3.491,87.0,547.0
2016-10-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.415,2.205,4.175,3.424,3.071,2.054,4.84,3.59,87.0,536.0
2016-10-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.395,2.171,4.201,3.403,2.984,2.034,4.745,3.538,80.0,539.0
2016-10-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.416,2.389,4.849,3.821,3.084,2.026,4.928,3.645,104.0,532.0
2016-10-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.416,2.389,4.849,3.821,3.192,2.04,4.983,3.74,104.0,536.0
2016-10-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.375,2.263,4.692,3.632,3.503,2.178,5.098,3.825,124.0,536.0
2016-10-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.191,2.217,5.373,3.733,3.447,2.24,5.062,3.832,129.0,535.0
2016-10-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.191,2.217,5.406,3.728,3.539,2.331,4.98,3.832,107.0,546.0
2016-10-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.176,2.05,5.373,3.68,3.621,2.312,5.179,3.866,133.0,541.0
2016-10-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.176,2.05,5.373,3.68,3.516,2.144,5.099,3.742,133.0,576.0
2016-10-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.485,2.397,5.356,4.006,3.585,2.201,5.118,3.806,166.0,572.0
2016-10-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.536,2.397,5.356,4.078,3.488,2.255,5.324,3.816,157.0,574.0
2016-10-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.485,2.421,5.129,4.007,3.582,2.38,5.368,3.895,171.0,574.0
2016-10-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.485,2.421,5.129,4.007,3.584,2.393,5.322,3.937,171.0,581.0
2016-10-31,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.523,2.473,5.356,4.043,3.545,2.296,5.246,3.912,148.0,579.0
2016-11-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.536,2.484,5.406,4.108,3.428,2.248,5.106,3.819,175.0,576.0
2016-11-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.485,2.484,5.389,4.064,3.56,2.365,5.142,3.86,182.0,585.0
2016-11-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.536,2.525,5.444,4.211,3.532,2.272,5.06,3.842,203.0,577.0
2016-11-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.658,2.473,5.356,4.143,3.61,2.22,5.121,3.811,179.0,577.0
2016-11-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.221,2.598,5.356,4.251,3.713,2.161,5.096,3.797,197.0,571.0
2016-11-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.353,2.898,5.504,4.521,3.618,2.076,4.966,3.717,168.0,576.0
2016-11-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.342,2.977,5.504,4.685,3.688,2.264,5.057,3.854,180.0,576.0
2016-11-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.353,3.043,5.961,4.82,3.692,2.276,5.158,3.88,196.0,573.0
2016-11-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.507,3.225,5.969,4.915,3.805,2.37,5.254,3.982,177.0,581.0
2016-11-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.507,3.301,6.03,5.022,3.909,2.63,5.474,4.19,200.0,579.0
2016-11-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.624,3.225,6.03,5.045,4.01,2.666,5.677,4.382,167.0,575.0
2016-11-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.624,3.225,6.03,5.045,4.253,2.829,5.879,4.577,167.0,532.0
2016-11-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.73,3.477,6.166,5.213,4.032,2.764,5.694,4.408,153.0,531.0
2016-11-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.73,3.477,6.166,5.213,4.082,2.757,5.765,4.401,153.0,532.0
2016-11-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.73,3.431,6.166,5.195,4.063,2.732,5.716,4.368,152.0,538.0
2016-11-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.683,3.518,6.166,5.231,4.157,2.892,5.9,4.514,124.0,536.0
2016-11-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.897,3.55,6.166,5.313,4.053,2.894,5.841,4.502,144.0,537.0
2016-11-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.624,3.518,6.03,5.088,4.188,3.048,6.157,4.712,130.0,546.0
2016-11-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.624,3.518,6.03,5.088,4.237,3.041,6.22,4.765,130.0,539.0
2016-11-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.342,3.14,6.166,5.137,4.025,2.938,5.934,4.667,112.0,539.0
2016-11-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.342,2.872,6.229,4.968,4.12,2.894,6.131,4.692,126.0,533.0
2016-11-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.897,2.659,6.404,4.912,4.113,2.866,6.016,4.658,97.0,537.0
2016-11-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.096,2.554,6.022,4.421,4.098,2.862,6.148,4.663,106.0,536.0
2016-11-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.096,2.5,6.376,4.54,4.113,2.79,6.269,4.67,116.0,536.0
2016-11-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.452,2.554,6.022,4.44,4.131,2.758,6.099,4.565,104.0,548.0
2016-11-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.452,2.594,6.055,4.527,3.904,2.701,5.743,4.421,131.0,546.0
2016-11-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.452,2.594,6.055,4.527,3.971,2.764,5.712,4.435,131.0,583.0
2016-11-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.452,2.587,6.055,4.49,4.213,2.854,5.896,4.658,136.0,579.0
2016-11-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.452,2.587,6.055,4.49,4.082,2.795,5.639,4.501,136.0,580.0
2016-11-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.332,2.593,5.981,4.421,4.156,2.787,5.826,4.538,172.0,580.0
2016-12-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.332,2.593,5.981,4.421,3.966,2.653,5.474,4.344,172.0,588.0
2016-12-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.228,2.593,5.741,4.248,3.969,2.635,5.492,4.349,155.0,585.0
2016-12-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.228,2.582,5.783,4.241,3.973,2.752,5.743,4.378,177.0,583.0
2016-12-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.1,2.554,5.741,4.143,3.91,2.74,5.669,4.28,185.0,592.0
2016-12-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.096,2.554,5.786,4.173,4.008,2.756,5.755,4.386,208.0,583.0
2016-12-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.096,2.556,5.741,4.172,3.994,2.736,5.736,4.37,194.0,584.0
2016-12-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.468,2.593,6.075,4.683,4.108,2.614,5.909,4.516,219.0,576.0
2016-12-08,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.653,2.73,6.269,4.857,4.138,2.663,5.681,4.447,191.0,581.0
2016-12-09,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.626,2.676,6.113,4.791,4.103,2.657,5.661,4.462,174.0,580.0
2016-12-10,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.383,2.593,6.331,4.684,4.152,2.675,5.814,4.501,180.0,576.0
2016-12-11,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.249,2.566,6.113,4.544,4.299,2.638,5.805,4.507,156.0,586.0
2016-12-12,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.249,2.566,6.113,4.544,4.044,2.633,5.818,4.466,156.0,583.0
2016-12-13,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.249,2.566,6.113,4.576,4.063,2.644,5.567,4.378,151.0,579.0
2016-12-14,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.249,2.566,6.113,4.576,4.045,2.754,5.659,4.474,151.0,536.0
2016-12-15,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.163,2.334,6.635,4.717,3.941,2.611,5.669,4.43,115.0,536.0
2016-12-16,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.235,2.683,6.206,4.609,3.903,2.72,5.652,4.397,146.0,536.0
2016-12-17,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.522,2.758,6.734,4.845,3.787,2.622,5.645,4.281,136.0,543.0
2016-12-18,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.586,2.758,6.759,4.947,3.707,2.417,5.481,4.1,108.0,540.0
2016-12-19,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.098,3.102,6.795,5.118,3.823,2.465,5.405,4.133,128.0,539.0
2016-12-20,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],4.586,3.102,6.759,5.027,3.738,2.439,5.503,4.136,113.0,549.0
2016-12-21,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],5.098,3.105,6.795,5.174,3.843,2.471,5.519,4.196,137.0,540.0
2016-12-22,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.61,2.758,5.978,4.293,3.67,2.457,5.322,4.03,112.0,541.0
2016-12-23,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.426,2.677,5.32,4.078,3.535,2.334,5.237,3.945,138.0,534.0
2016-12-24,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.426,2.677,5.32,4.078,3.453,2.256,5.008,3.813,138.0,540.0
2016-12-25,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.105,1.984,4.901,3.507,3.41,2.125,4.888,3.74,150.0,539.0
2016-12-26,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.2,1.984,5.098,3.579,3.372,2.12,4.982,3.705,164.0,537.0
2016-12-27,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.217,2.134,4.901,3.595,3.296,2.137,4.732,3.629,173.0,549.0
2016-12-28,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.318,2.213,5.098,3.738,3.155,2.056,4.648,3.507,199.0,549.0
2016-12-29,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.318,2.213,5.098,3.738,3.047,1.97,4.59,3.426,199.0,585.0
2016-12-30,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.365,2.371,5.098,3.827,3.039,2.04,4.554,3.443,232.0,581.0
2016-12-31,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.217,2.202,4.901,3.738,3.039,2.04,4.554,3.443,201.0,581.0
2017-01-01,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.335,2.213,4.901,3.723,3.276,2.23,4.755,3.658,220.0,581.0
2017-01-02,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.361,2.213,4.901,3.74,3.226,2.195,4.72,3.615,219.0,590.0
2017-01-03,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.335,2.213,4.901,3.677,3.272,2.223,4.765,3.662,191.0,585.0
2017-01-04,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.365,2.273,4.969,3.974,3.331,2.245,4.836,3.759,211.0,584.0
2017-01-05,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.217,2.094,4.661,3.782,3.345,2.225,4.779,3.705,195.0,591.0
2017-01-06,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.217,2.094,4.819,3.818,3.404,2.276,4.913,3.75,213.0,583.0
2017-01-07,Barcelona,Spain,2.1501,41.3833,[1.6501 40.8833 2.6501 41.8833],3.217,1.998,4.88,3.871,3.402,2.224,4.854,3.731,187.0,584.0
