Date,City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2016-07-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.903,0.414,1.548,1.034,1.094,0.476,1.799,1.177,242.0,1402.0
2016-07-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.893,0.414,1.548,1.035,1.096,0.488,1.801,1.175,253.0,1421.0
2016-07-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.998,0.436,1.552,1.078,1.101,0.477,1.769,1.163,252.0,1464.0
2016-07-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.857,0.352,1.603,1.023,1.086,0.519,1.823,1.185,245.0,1423.0
2016-07-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.868,0.415,1.603,1.011,1.061,0.516,1.814,1.161,252.0,1428.0
2016-07-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.914,0.405,1.603,1.044,1.077,0.513,1.836,1.177,237.0,1394.0
2016-07-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.868,0.394,1.531,0.954,1.068,0.508,1.816,1.153,239.0,1411.0
2016-07-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.914,0.415,1.531,0.988,1.088,0.549,1.819,1.188,210.0,1341.0
2016-07-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],0.937,0.415,1.57,1.009,1.095,0.522,1.809,1.181,213.0,1319.0
2016-07-31,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.108,0.44,1.658,1.105,1.149,0.549,1.849,1.223,207.0,1357.0
2016-08-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.122,0.462,1.658,1.137,1.116,0.537,1.798,1.216,203.0,1294.0
2016-08-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.122,0.462,1.653,1.112,1.118,0.548,1.85,1.234,191.0,1316.0
2016-08-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.147,0.475,1.675,1.134,1.12,0.548,1.839,1.226,187.0,1266.0
2016-08-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.21,0.518,1.679,1.162,1.125,0.542,1.84,1.229,177.0,1286.0
2016-08-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.213,0.518,1.772,1.204,1.15,0.555,1.866,1.237,172.0,1228.0
2016-08-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.221,0.542,1.856,1.288,1.152,0.559,1.81,1.243,175.0,1232.0
2016-08-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.269,0.607,1.856,1.296,1.16,0.548,1.785,1.23,167.0,1211.0
2016-08-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.201,0.542,1.821,1.261,1.14,0.524,1.765,1.228,158.0,1109.0
2016-08-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.213,0.542,1.877,1.325,1.097,0.496,1.693,1.179,145.0,1120.0
2016-08-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.274,0.281,2.365,1.384,1.132,0.502,1.815,1.209,126.0,1074.0
2016-08-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.268,0.433,2.338,1.367,1.124,0.539,1.799,1.195,112.0,1071.0
2016-08-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.39,0.546,2.365,1.391,1.173,0.556,1.811,1.212,97.0,1049.0
2016-08-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.209,0.551,2.338,1.368,1.215,0.588,1.944,1.279,116.0,1071.0
2016-08-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.221,0.56,2.338,1.42,1.195,0.602,1.941,1.278,97.0,1033.0
2016-08-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.221,0.551,2.338,1.427,1.253,0.611,1.982,1.297,116.0,986.0
2016-08-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.414,0.621,2.257,1.47,1.274,0.66,1.944,1.305,119.0,979.0
2016-08-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.414,0.601,2.257,1.47,1.272,0.633,1.94,1.284,134.0,929.0
2016-08-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.433,0.733,2.273,1.512,1.268,0.645,1.925,1.29,130.0,928.0
2016-08-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.414,0.669,2.257,1.482,1.277,0.657,1.917,1.287,142.0,880.0
2016-08-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.262,0.813,1.989,1.385,1.261,0.69,1.9,1.3,155.0,881.0
2016-08-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.239,0.8,1.989,1.369,1.277,0.688,1.894,1.31,137.0,851.0
2016-08-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.239,0.733,1.989,1.371,1.298,0.666,1.882,1.296,134.0,826.0
2016-08-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.257,0.719,1.983,1.341,1.3,0.677,1.916,1.308,144.0,875.0
2016-08-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.266,0.733,1.989,1.362,1.347,0.722,1.981,1.354,162.0,838.0
2016-08-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.266,0.733,1.989,1.364,1.332,0.717,1.968,1.356,164.0,837.0
2016-08-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.266,0.733,1.983,1.352,1.394,0.77,1.994,1.404,182.0,800.0
2016-08-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.266,0.733,1.983,1.352,1.4,0.756,1.991,1.399,182.0,793.0
2016-08-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.365,0.863,2.061,1.422,1.377,0.792,1.976,1.402,168.0,792.0
2016-08-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.433,0.895,2.009,1.456,1.383,0.789,1.965,1.406,197.0,822.0
2016-08-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.434,0.983,2.061,1.542,1.389,0.795,1.97,1.406,180.0,806.0
2016-08-31,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.434,0.983,2.088,1.498,1.408,0.792,2.019,1.428,204.0,837.0
2016-09-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.454,0.986,1.989,1.505,1.433,0.868,2.011,1.472,198.0,864.0
2016-09-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.457,0.996,2.061,1.526,1.456,0.863,2.086,1.504,199.0,858.0
2016-09-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.626,1.106,2.343,1.703,1.506,0.905,2.172,1.558,210.0,875.0
2016-09-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.745,1.204,2.601,1.877,1.547,0.901,2.231,1.61,197.0,858.0
2016-09-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.745,1.204,2.554,1.839,1.544,0.896,2.223,1.592,222.0,866.0
2016-09-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.874,1.235,2.597,1.88,1.616,0.933,2.302,1.634,228.0,862.0
2016-09-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.903,1.346,2.649,1.977,1.617,0.979,2.311,1.671,261.0,861.0
2016-09-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.931,1.346,2.655,1.995,1.622,1.001,2.33,1.689,245.0,872.0
2016-09-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.931,1.346,2.655,1.995,1.638,1.011,2.352,1.706,243.0,826.0
2016-09-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.943,1.387,2.649,2.015,1.623,1.032,2.369,1.725,237.0,855.0
2016-09-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.939,1.364,2.597,1.978,1.648,1.045,2.371,1.738,248.0,840.0
2016-09-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.877,1.346,2.554,1.922,1.61,1.048,2.344,1.708,251.0,865.0
2016-09-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.917,1.346,2.568,1.941,1.62,1.027,2.378,1.724,223.0,854.0
2016-09-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.917,1.346,2.554,1.92,1.648,1.045,2.373,1.73,247.0,879.0
2016-09-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.943,1.364,2.556,1.988,1.653,1.053,2.406,1.75,209.0,843.0
2016-09-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.988,1.364,2.573,1.988,1.646,1.063,2.406,1.743,208.0,813.0
2016-09-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.988,1.364,2.582,1.993,1.666,1.081,2.397,1.736,203.0,804.0
2016-09-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.917,1.299,2.492,1.906,1.655,1.033,2.354,1.699,178.0,783.0
2016-09-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.917,1.341,2.505,1.916,1.717,1.062,2.396,1.715,183.0,799.0
2016-09-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.899,1.262,2.488,1.923,1.721,1.049,2.396,1.738,173.0,794.0
2016-09-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.878,1.262,2.427,1.87,1.658,1.07,2.381,1.739,167.0,799.0
2016-09-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.703,1.201,2.406,1.762,1.652,1.049,2.379,1.715,124.0,795.0
2016-09-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.621,1.061,2.276,1.611,1.593,0.968,2.361,1.645,164.0,794.0
2016-09-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.6,0.963,2.276,1.564,1.555,0.914,2.338,1.609,180.0,844.0
2016-09-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.6,0.892,2.427,1.624,1.549,0.869,2.323,1.609,187.0,806.0
2016-09-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.624,0.932,2.385,1.652,1.53,0.812,2.317,1.575,187.0,806.0
2016-09-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.624,0.892,2.444,1.629,1.557,0.808,2.357,1.605,184.0,761.0
2016-09-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.512,0.628,2.248,1.51,1.553,0.759,2.271,1.57,204.0,751.0
2016-09-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.45,0.401,1.988,1.368,1.525,0.704,2.271,1.546,177.0,725.0
2016-09-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.465,0.401,1.963,1.354,1.506,0.678,2.231,1.52,206.0,737.0
2016-10-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.465,0.472,1.988,1.372,1.492,0.659,2.238,1.506,194.0,738.0
2016-10-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.465,0.472,1.988,1.372,1.453,0.642,2.252,1.501,194.0,736.0
2016-10-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.465,0.472,1.988,1.37,1.441,0.608,2.252,1.509,192.0,747.0
2016-10-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.332,0.343,1.876,1.222,1.408,0.589,2.201,1.452,175.0,740.0
2016-10-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.345,0.293,1.876,1.217,1.4,0.595,2.224,1.46,160.0,756.0
2016-10-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.345,0.293,1.876,1.217,1.459,0.6,2.267,1.493,160.0,751.0
2016-10-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.345,0.293,1.876,1.217,1.423,0.647,2.258,1.487,160.0,761.0
2016-10-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.465,0.293,1.926,1.288,1.5,0.671,2.299,1.553,117.0,759.0
2016-10-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.465,0.401,1.932,1.317,1.483,0.723,2.286,1.568,101.0,760.0
2016-10-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.345,0.293,1.876,1.151,1.479,0.613,2.428,1.593,82.0,771.0
2016-10-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.327,0.143,1.873,1.047,1.608,0.666,2.552,1.68,71.0,725.0
2016-10-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.327,0.143,1.866,1.032,1.692,0.718,2.58,1.686,61.0,725.0
2016-10-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.021,0.234,1.932,1.027,1.677,0.768,2.643,1.713,40.0,715.0
2016-10-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.604,0.705,1.932,1.217,1.736,0.805,2.671,1.738,29.0,729.0
2016-10-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],-999.0,-999.0,-999.0,-999.0,1.75,0.804,2.684,1.747,-999.0,-999.0
2016-10-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],-999.0,-999.0,-999.0,-999.0,1.755,0.806,2.685,1.749,-999.0,-999.0
2016-10-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],-999.0,-999.0,-999.0,-999.0,1.747,0.765,2.667,1.72,-999.0,-999.0
2016-10-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],-999.0,-999.0,-999.0,-999.0,1.748,0.8,2.678,1.765,-999.0,-999.0
2016-10-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.882,1.882,1.882,1.882,1.803,0.873,2.743,1.829,1.0,715.0
2016-10-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.882,1.882,1.882,1.882,1.756,0.94,2.679,1.823,1.0,697.0
2016-10-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.952,2.833,3.534,3.046,1.837,1.03,2.715,1.876,15.0,715.0
2016-10-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.875,1.966,3.36,2.702,1.908,1.025,2.778,1.929,29.0,706.0
2016-10-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.024,0.906,2.875,1.965,1.954,0.953,2.831,1.914,49.0,711.0
2016-10-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.999,0.906,2.875,1.945,1.997,0.991,2.86,1.971,53.0,704.0
2016-10-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.999,0.906,2.875,1.945,1.921,1.055,2.757,1.916,53.0,704.0
2016-10-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.999,0.906,2.875,1.945,1.835,0.899,2.691,1.8,53.0,755.0
2016-10-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.999,0.906,2.875,1.945,1.837,0.935,2.829,1.842,53.0,749.0
2016-10-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.999,0.906,2.875,1.945,1.844,0.955,2.745,1.85,53.0,749.0
2016-10-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.966,0.885,2.875,1.881,1.902,0.971,2.988,1.969,58.0,738.0
2016-10-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.966,0.885,2.875,1.881,1.921,1.04,3.015,2.008,58.0,748.0
2016-10-31,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.966,0.885,2.875,1.881,2.03,1.121,3.134,2.119,58.0,737.0
2016-11-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.966,0.885,2.875,1.881,2.048,1.157,3.295,2.17,58.0,748.0
2016-11-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.966,0.885,2.875,1.881,2.032,1.073,3.349,2.166,58.0,743.0
2016-11-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.966,0.885,2.875,1.881,2.066,1.082,3.468,2.203,57.0,738.0
2016-11-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.966,0.885,2.875,1.881,2.234,1.065,3.584,2.285,57.0,742.0
2016-11-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.545,0.567,2.387,1.599,2.227,1.04,3.568,2.275,55.0,722.0
2016-11-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.465,0.544,2.387,1.503,2.252,1.001,3.649,2.298,41.0,723.0
2016-11-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.667,1.432,3.394,2.301,2.468,1.152,3.781,2.453,21.0,718.0
2016-11-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],3.168,1.875,3.481,2.483,2.036,0.86,3.536,2.162,17.0,726.0
2016-11-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.902,1.875,3.446,2.459,2.223,0.805,3.495,2.192,19.0,722.0
2016-11-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.664,1.369,3.481,2.323,2.487,0.892,3.691,2.307,57.0,720.0
2016-11-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.664,1.369,3.481,2.323,2.363,0.929,3.632,2.275,57.0,730.0
2016-11-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.664,1.369,3.481,2.323,2.718,1.341,3.918,2.648,57.0,684.0
2016-11-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],3.168,1.432,3.674,2.727,2.554,1.022,3.767,2.479,59.0,684.0
2016-11-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],3.168,1.415,3.559,2.57,2.644,1.083,3.912,2.568,65.0,673.0
2016-11-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],3.168,1.415,3.559,2.57,2.625,1.038,3.867,2.449,65.0,683.0
2016-11-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.851,0.728,3.473,1.792,2.545,0.796,3.789,2.247,72.0,674.0
2016-11-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.628,0.124,3.473,1.647,2.453,0.592,3.746,2.166,94.0,689.0
2016-11-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.628,0.124,3.473,1.647,2.33,0.459,3.726,2.118,94.0,689.0
2016-11-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.579,0.541,3.503,2.03,2.285,0.614,3.655,2.192,117.0,687.0
2016-11-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.387,0.191,3.674,1.907,2.135,0.645,3.689,2.154,105.0,693.0
2016-11-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.15,0.277,3.559,1.869,2.112,0.655,3.686,2.147,123.0,693.0
2016-11-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.15,0.277,3.559,1.869,2.193,0.661,3.767,2.19,123.0,692.0
2016-11-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.438,0.541,3.674,2.018,2.5,0.825,4.002,2.412,138.0,685.0
2016-11-24,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.957,0.776,3.473,1.959,2.289,1.006,3.921,2.431,154.0,691.0
2016-11-25,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],1.852,0.541,3.473,1.898,2.33,1.0,3.947,2.462,116.0,685.0
2016-11-26,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.326,0.898,4.038,2.288,2.413,1.102,4.034,2.507,152.0,684.0
2016-11-27,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.326,0.898,4.038,2.288,2.305,0.972,3.866,2.301,152.0,734.0
2016-11-28,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.119,0.77,4.098,2.168,2.379,1.088,3.902,2.41,148.0,727.0
2016-11-29,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.027,0.898,4.098,2.241,2.247,1.028,3.74,2.347,151.0,729.0
2016-11-30,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.027,0.898,4.098,2.241,2.293,1.061,3.765,2.374,151.0,718.0
2016-12-01,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.181,1.142,4.185,2.587,2.371,1.135,3.809,2.561,144.0,728.0
2016-12-02,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.475,1.208,4.132,2.725,2.338,1.134,3.928,2.607,131.0,718.0
2016-12-03,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.475,1.208,4.132,2.725,2.349,1.179,3.941,2.59,131.0,729.0
2016-12-04,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.286,1.156,4.038,2.55,2.252,1.13,3.948,2.497,108.0,728.0
2016-12-05,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.669,1.405,4.298,3.028,2.508,1.221,4.175,2.773,124.0,725.0
2016-12-06,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.733,1.406,4.346,3.19,2.647,1.23,4.177,2.848,106.0,731.0
2016-12-07,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.603,1.208,4.298,2.977,2.529,1.214,4.108,2.852,120.0,730.0
2016-12-08,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.403,1.156,4.346,2.962,2.342,1.238,4.073,2.827,105.0,731.0
2016-12-09,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.795,1.758,4.679,3.414,2.506,1.257,4.168,2.925,87.0,707.0
2016-12-10,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.795,1.758,4.679,3.414,2.507,1.242,4.168,2.923,87.0,685.0
2016-12-11,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.639,1.304,4.175,3.095,2.681,1.389,4.227,2.998,62.0,677.0
2016-12-12,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.667,1.304,3.887,3.013,2.633,1.35,3.981,2.945,86.0,674.0
2016-12-13,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.667,1.304,3.887,3.026,2.428,1.243,3.853,2.863,84.0,684.0
2016-12-14,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.795,1.061,4.104,3.217,2.607,1.152,3.807,2.908,75.0,636.0
2016-12-15,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.497,1.647,3.699,2.994,2.527,1.42,3.687,2.859,87.0,639.0
2016-12-16,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.437,0.98,3.534,2.687,2.534,1.22,3.869,2.834,105.0,627.0
2016-12-17,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.437,0.969,3.534,2.67,2.751,1.317,4.104,3.001,100.0,635.0
2016-12-18,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.437,1.184,3.542,2.713,2.729,1.354,4.229,3.004,111.0,626.0
2016-12-19,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.473,1.184,3.699,2.82,2.609,1.341,4.236,2.951,144.0,639.0
2016-12-20,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.425,1.1,3.388,2.329,2.596,1.184,4.29,2.773,131.0,638.0
2016-12-21,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.437,1.1,3.754,2.637,2.457,1.021,4.289,2.792,168.0,633.0
2016-12-22,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.497,1.467,3.853,2.79,2.409,1.091,4.239,2.722,154.0,639.0
2016-12-23,Stockholm,Sweden,18.0501,59.2833,[17.5501 58.7833 18.5501 59.7833],2.497,1.467,3.853,2.79,2.332,1.076,4.196,2.659,154.0,639.0
